model,pathway,scenario,region,variables,unit,2020,2050
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsLT,share,0.0014804732828609,0.0364015062979343
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsFR,share,0.0028143308753955,0.0298842503738787
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsIT,share,0.0007277311913085,0.0103138317620555
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityMV|TransformationHVMV,share,0.1781696127940845,0.0795002141194931
image,SSP2-Base,Business As Usual,AL,Share|ElectricityMV|SolarPVRoofCommercial,share,0.5174829635541216,0.8358030715818859
image,SSP2-Base,Business As Usual,AL,Share|ElectricityMV|Waste,share,0.3043474236517937,0.084696714298621
image,SSP2-Base,Business As Usual,AL,Share|ElectricityLV|TransformationMVLV,share,0.3682532848647345,0.0145494358487726
image,SSP2-Base,Business As Usual,AL,Share|ElectricityLV|BatteryChemical,share,0.3444627235526072,0.9668315468920916
image,SSP2-Base,Business As Usual,AL,Share|ElectricityLV|SolarPVRoofResidential,share,0.2872839915826581,0.0186190172591358
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Coal,share,0.0844624810799394,0.073523830251102
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|CombinedCycle,share,0.0388399024045302,0.0317351038676974
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|GasTurbine,share,0.010410027214,0.000463616164795
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|CogenerationGas,share,0.0451164325141593,0.0085110633940315
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Nuclear,share,0.1314368174073091,0.0403839322359917
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Oil,share,0.0540649551423901,0.0797632985646338
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Geothermal,share,0.0159974570176729,0.0239764904870753
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|HydroRunofRiver,share,0.0117195983108186,0.0654200925538755
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|HydroReservoir,share,0.0754120421619797,0.0246327621650487
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Biomass,share,0.0007637586395331,0.0408680254396337
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Biogas,share,0.1466142746588713,0.0208163733777016
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|WindOnshore,share,0.0059780680521975,0.0698996686197122
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|WindOffshore,share,0.0484649593131961,0.1001425651190819
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|SolarThermal,share,0.0746790367044665,0.0938768154988843
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|SolarPVOpen,share,0.0202204657840597,0.2430940709244501
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Hydrogen,share,0.1255610733913598,0.0101473604856982
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|BatteryHydro,share,0.0877837252996696,0.0353939797083057
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsXK,share,0.0039829778942173,0.0002980384010242
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsPL,share,0.0002202905148558,0.0255297979868476
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsGI,share,0.0182716564947727,0.0115231147544087
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityMV|TransformationHVMV,share,0.141414246749509,0.5604836357810805
image,SSP2-Base,Business As Usual,HU,Share|ElectricityMV|SolarPVRoofCommercial,share,0.7623537698569871,0.2491201952750166
image,SSP2-Base,Business As Usual,HU,Share|ElectricityMV|Waste,share,0.0962319833935039,0.1903961689439029
image,SSP2-Base,Business As Usual,HU,Share|ElectricityLV|TransformationMVLV,share,0.6522384547786383,0.4156258520724702
image,SSP2-Base,Business As Usual,HU,Share|ElectricityLV|BatteryChemical,share,0.1644862709394827,0.4130819507955936
image,SSP2-Base,Business As Usual,HU,Share|ElectricityLV|SolarPVRoofResidential,share,0.1832752742818788,0.1712921971319363
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Coal,share,0.059053778095493,0.0476686207749251
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|CombinedCycle,share,0.0253213894571474,0.032791533439784
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|GasTurbine,share,0.0192166155064359,0.1805967148630048
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|CogenerationGas,share,0.0159397578487809,0.0262168086553969
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Nuclear,share,0.1240755520417417,0.0179425240709753
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Oil,share,0.0070880368629634,0.0445224353418052
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Geothermal,share,0.0651560198253159,0.0574930402153232
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|HydroRunofRiver,share,0.0651024111929923,0.0619330364270756
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|HydroReservoir,share,0.0907028898297795,0.061344144310977
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Biomass,share,0.0283231117541324,0.0461233874587688
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Biogas,share,0.1492023146979588,0.0426932995551776
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|WindOnshore,share,0.0931462628954551,0.0798653327602047
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|WindOffshore,share,0.0272099762056367,0.012698981182453
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|SolarThermal,share,0.0180722200294146,0.0181121153571634
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|SolarPVOpen,share,0.0379727177368793,0.0044123924080131
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Hydrogen,share,0.0261444213345635,0.0129998982054295
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|BatteryHydro,share,0.014400311814357,0.1142749055520381
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsEE,share,0.0116549231536049,0.0611108504535908
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsGB,share,0.0745844750309303,0.0163780255661974
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsNO,share,0.0476328146864167,0.0608219534016954
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityMV|TransformationHVMV,share,0.1835726005891265,0.4334352428183328
image,SSP2-Base,Business As Usual,CH,Share|ElectricityMV|SolarPVRoofCommercial,share,0.4475931392183175,0.299597257726008
image,SSP2-Base,Business As Usual,CH,Share|ElectricityMV|Waste,share,0.368834260192556,0.2669674994556592
image,SSP2-Base,Business As Usual,CH,Share|ElectricityLV|TransformationMVLV,share,0.0264449500279289,0.137111118020545
image,SSP2-Base,Business As Usual,CH,Share|ElectricityLV|BatteryChemical,share,0.610305011128278,0.5512154385203138
image,SSP2-Base,Business As Usual,CH,Share|ElectricityLV|SolarPVRoofResidential,share,0.3632500388437931,0.3116734434591411
image,SSP2-Base,Business As Usual,ES,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,ES,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,ES,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,BG,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,BG,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,BG,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,SE,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,SE,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,SE,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,LU,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,LU,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,LU,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,GR,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,GR,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,GR,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,IS,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,IS,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,IS,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,BA,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,BA,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,BA,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,EE,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,EE,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,EE,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,SK,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,SK,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,SK,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,ME,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,ME,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,ME,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,LT,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,LT,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,LT,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,SI,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,SI,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,SI,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,IE,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,IE,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,IE,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,BE,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,RS,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,RS,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,RS,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,RO,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,RO,Share|ElectricityHV|ImportsTR,share,0.0,0.0
